;CODE DU CHEF-LIEU, VILLE;NOM VILLE;CODE DU LYCEE OU COLLEGE;DATE DE FONDATION;SUPERFICIE TOTALE;SUPERFICIE BATIE;SUPERFICIE LIBRE;MODE ADMINISTRATION REGIE;MODE ADMINISTRATION PENSION;DATE RENOUVELLEMENT MOIS;DATE RENOUVELLEMENT ANNEE;PROPRIETE BATIMENT VILLE;PROPRIETE BATIMENT ETAT;ETAT BATIMENT BON;ETAT BATIMENT ASSEZ;ETAT BATIME MAUVAIS;PROPRIETE MOBILIER VILLE;PROPRIETE MOBILIER PRINCIPAL;ETAT MOBILIER BON;ETAT MOBILIER ASSEZ;ETAT MOBILIER MAUVAIS;ENSEIGNE CLASSIQUE TAUX;ENSEIGNE CLASSIQUE RETRIBUTION;ENSEIGNEMENT SPECIAL TAUX;ENSEIGNE SPECIAL RETRIBUTION;TAUX FRAIS ETUDES CLASSIQUES;TAUX FRAIS ETUDES SPECIALES;RECETTE SUBVENTION ETAT ENTRETIEN;RECETTE SUBVENTION ETAT ASSURANCE;RECETTE SUBVENTION COMMUNE;RECETTE SUBVENTION DEPARTEMENT;RECETTE PRODUIT PENSION;RECETTE PRODUIT ETUDES;RECETTE ABONNEMENTS;RECETTE TOTALE;DEPENSES PERSONNEL;DEPENSES NOURRITURE;DEPENSES FRAIS SERVICE;DEPENSES TOTAL;COLLEGE CHAIRE MATHEMATIQUES;COLLEGE CHAIRE REGULIERES;COLLEGE PLUSIEURS CHAIRES;COLLEGE LIMITE RHETORIQUE;COLLEGE LIMITE SECOND;COLLEGE LIMITE TROISIEME;COLLEGE DIVISION GRAMMAIRE;COLLEGE ENSEIGNEMENT 6;COLLEGE ENSEIGNEMEENT 5;COLLEGE ENSEIGNEMEENT 4;COLLEGE ENSEIGNEMEENT 3;COLLEGE ENSEIGNEMEENT 2;COLLEGE ENSEIGNEMEENT 1;COLLEGE ECOLE PRIMAIRE;ELEVE INTERNE BOURSE NATIONALE;ELEVE INTERNE BOURSE DEPARTEMENTALE;ELEVE INTERNE BOURSE COMMUNALE;ELEVE INTERNE BOURSE FONDATION;ELEVE INTERNE PENSION LIBRE;ELEVE INTERNE DEMI-PENSIONNAIRE;ELEVE INTERNES TOTAL;ELEVE EXTERNES BOURSE NATIONALE;ELEVE EXTERNE BOURSE DEPARTEMENTALE;ELEVE EXTERNE BOURSE COMMUNALE;ELEVE EXTERNE BOURSE FONDATION;ELEVE EXTERNES LIBRE;ELEVE EXTERNE ETABLISSEMENT;ELEVE EXTERNES TOTAL;ELEVES TOTAL GENERAL;ELEVE CLASSE MATHEMATIQUES SUPERIEUR NOUVEAU;ELEVE CLASSE MATHEMATIQUES SUPERIEUR VETERAN;ELEVE CLASSIQUE MATHEMATIQUES ELEMENTAIRE;ELEVE CLASSIQUE PHILOSOPHIE NOUVEAU;ELEVE CLASSIQUE PHILOSOPHIE VETERAN;ELEVE CLASSIQUE RHETORIQUE NOUVEAU;ELEVE CLASSIQUE RHETORIQUE VETERAN;ELEVE EN CLASSIQUE 2;ELEVE EN CLASSIQUE 3;ELEVE EN CLASSIQUE 4;ELEVE EN CLASSIQUE 5;ELEVE EN CLASSIQUE 6;ELEVE EN CLASSIQUE 7;ELEVE EN CLASSIQUE 7;ELEVE CLASSIQUE TOTAL;ELEVE CLASSIQUE CLASSE PRIMAIRE;ELEVE ENSEIGNEMENT SPECIAL 1;ELEVE ENSEIGNEMENT SPECIAL 2;ELEVE ENSEIGNEMENT SPECIAL 3;ELEVE ENSEIGNEMENT SPECIAL 4;ELEVE ENSEIGNEMENT SPECIAL 5;ELEVE ENSEIGNEMENT SPECIAL 6;ELEVE ENSEIGNEMENT SPECIAL TOTAL;REPARTITION ELEVE TOTAL;EN PREPA ECOLE NORMALE SCIENCE;EN PREPA ECOLE NORMALE LETTRE;EN PREPA ECOLE POLYTECHNIQUE;EN PREPA ECOLE SAINT-CYR;EN PREPA ECOLE NAVALE;EN PREPA ECOLE FORESTIERE;EN PREPA ECOLE CENTRALE;EN PREPA ECOLE NORMALE CLUNY;PROFESSEUR CLASSIQUE SCIENCE;PROFESSEUR CLASSIQUE PHILOSOPHIE;PROFESSEUR CLASSIQUE HISTOIRE;PROFESSEUR CLASSIQUE RHETORIQUE;PROFESSEUR CLASSIQUE GRAMMAIRE;PROFESSEUR CLASSIQUE ELEMENTAIRE;PROFESSEUR CLASSIQUE LANGUES;PROFESSEUR CLASSIQUE TOTAL;PROFESSEUR SPECIAL;PROFESSEUR CLASSE PRIMAIRE;PROFESSEUR TOTAL GENERAL;ELEVE CLASSIQUE MATHEMATIQUES;ELEVE CLASSIQUE PHILOSOPHIE;ELEVE CLASSIQUE RHETORIQUE;ELEVE CLASSIQUE GRAMMAIRE;ELEVE CLASSIQUE ELEMENTAIRE;ELEVE CLASSIQUE TOTAL;ELEVE ENSEIGNEMENT SPECIAL;ELEVE CLASSE PRIMAIRE;ELEVE TOTAL GENERAL;NOMBRE PROFESSEURS;NOMBRE ELEVES;RAPPORT NOMBRE PROFFESSEURS ELEVES
218;4;SAINT-YRIEIX;721;1859;2448;551;1897;0;1;1;1881;1;0;0;0;1;1;0;0;1;0;385;65;390;30;110;60;5060;3100;4886.5;NA;10260;2383.5;NA;25690;14820;9080;1000;24900;0;0;0;0;0;0;0;0;0;1;0;0;0;1;10;0;0;0;18;1;29;0;0;12;0;53;0;65;94;0;0;0;0;0;0;0;0;0;5;0;6;8;14;33;20;20;13;6;2;0;0;41;94;0;0;0;0;0;0;0;0;2;0;0;0;0;1;1;4;2;1;7;0;0;0;11;22;33;41;20;94;7;94;13
219;6;SAINTES;723;1808;4188;2688;1500;0;1;NA;1881;1;0;0;1;0;1;0;0;1;0;540;100;540;85;100;85;6452.7799999999997;11775.559999999999;23015.330000000002;NA;76150;19338;5600;142332;62398.339999999997;56975;16000;135373;0;1;0;0;0;0;0;1;0;0;0;0;0;1;11;0;0;0;135;19;165;0;0;30;0;139;3;172;337;0;0;42;6;0;11;2;18;23;17;21;26;13;6;185;41;26;29;25;20;8;3;111;337;0;0;0;0;2;0;0;0;3;1;1;3;3;2;2;15;5;3;23;42;6;54;64;19;185;111;41;337;23;337;14
220;0;RENNES;0;NA;-0.01;-0.01;-0.01;0;19;NA;NA;18;1;9;8;2;18;1;6;8;5;415;67;428;50;43;49;88500;91700;213889.70000000001;2000;376148;115952.5;17033.599999999999;905224;478502.5;312808.09999999998;78111.300000000003;869422;0;6;2;1;0;3;4;3;2;5;7;0;0;14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
221;1;AURAY;522;1819;9000;3840;5160;0;1;5;1881;1;0;0;1;0;1;0;0;0;1;400;25;400;25;25;25;2200;2000;4900;NA;1700;1080;635;12515;9100;1760;1226;12086;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;2;0;2;0;0;15;0;24;0;39;41;0;0;0;0;0;0;0;0;0;0;0;3;5;9;17;0;15;7;2;0;0;0;24;41;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;3;0;1;4;0;0;0;3;7;10;24;7;41;4;41;10
222;8;BEAUFORT-EN-VALLE;538;1866;7733;1002;6731;0;1;2;1881;1;0;1;0;0;1;0;0;1;0;NA;NA;400;50;NA;50;2100;3000;10500;NA;16800;2390;NA;34790;15300;12000;2500;29800;0;0;0;0;0;0;0;1;0;0;0;0;0;1;4;0;0;0;38;2;44;0;0;0;0;21;0;21;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;25;8;8;6;3;1;51;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;8;0;0;0;0;0;0;51;14;65;8;65;8
223;1;CHATEAU-GONTIER;576;1881;1229.0999999999999;293;936.10000000000002;0;1;NA;1881;1;0;1;0;0;1;0;1;0;0;450;50;450;50;60;60;12250;1300;12150;NA;18950;3235;490;48375;26350;15615;2560;44525;0;0;0;0;0;1;0;1;0;0;0;0;0;0;5;5;0;0;24;11;45;0;0;12;0;25;0;37;82;0;0;0;0;0;0;0;0;2;3;3;4;12;11;35;11;15;9;8;2;2;0;36;82;0;0;0;0;0;0;0;0;1;0;0;1;1;2;1;6;3;1;10;0;0;2;10;23;35;36;11;82;10;82;8
224;6;CHOLET;582;1860;6603;1646;4957;0;1;NA;1881;1;0;0;1;0;1;0;0;1;0;NA;NA;460;40;NA;40;1450;1900;11820;NA;5100;3340;200;23810;15550;6000;1500;23050;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;9;7;16;0;0;16;0;37;0;53;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;10;17;6;1;0;0;34;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;8;0;0;0;0;0;0;34;35;69;8;69;8
225;2;DINAN;600;1804;4275;1090;3185;0;1;NA;NA;0;1;0;0;1;1;0;0;0;1;450;60;450;50;60;50;8600;7800;18480;NA;29960;10520;1240;76600;35020;24000;13900;72920;0;1;0;0;0;0;0;0;0;0;1;0;0;1;11;0;0;0;58;4;73;0;0;34;4;112;0;150;223;0;0;5;4;2;14;1;6;15;15;15;10;15;11;113;47;32;22;9;0;0;0;63;223;0;0;0;0;0;0;0;0;3;1;0;3;3;2;0;12;3;2;17;5;6;36;40;26;113;63;47;223;17;223;13
226;8;ERNEE;609;1806;10000;1000;9000;0;1;NA;1881;1;0;1;0;0;1;0;1;0;0;450;20;450;NA;50;30;2300;1900;6630;NA;9800;1150;550;22330;12060;7670;1600;21330;0;0;0;0;0;1;0;0;0;1;0;0;0;1;3;3;0;0;18;2;26;0;0;1;0;40;0;41;67;0;0;0;0;0;0;0;0;0;1;1;2;7;9;20;29;6;7;3;2;0;0;18;67;0;0;0;0;0;0;0;0;2;0;0;0;2;1;0;5;0;1;6;0;0;0;4;16;20;21;32;73;6;73;12
227;9;EVRON;613;1863;1168;688;480;0;1;1;1881;1;0;0;1;0;1;0;0;1;0;400;50;400;30;20;20;NA;2100;4050;2000;5300;1200;906;15556;8150;5300;2106;15556;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;4;0;0;9;1;15;0;0;0;0;95;0;95;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;32;8;4;0;0;0;44;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;5;0;0;0;0;0;0;44;66;110;5;110;22
228;1;FOUGERES;622;1803;2000;644;1356;0;1;NA;1881;1;0;0;1;0;1;0;0;1;0;400;25;400;20;50;40;3100;2400;11565;NA;7200;1900;350;26515;19650;4200;1390;25240;0;0;0;0;0;1;0;0;0;0;1;0;0;1;6;0;0;0;9;1;16;0;0;0;0;85;0;85;101;0;0;1;0;0;0;0;0;3;6;7;2;6;18;43;35;7;13;0;0;3;0;23;101;0;0;0;0;0;0;0;0;1;0;0;1;2;2;2;8;2;1;11;1;0;3;15;24;43;23;35;101;11;101;9
229;11;JOSSELIN;634;1804;5000;600;4400;0;1;1;1881;1;0;1;0;0;1;0;0;0;1;370;30;370;30;15;15;2300;3900;6450;NA;4660;1116;NA;18426;12000;4600;1326;17926;0;0;0;0;0;0;1;0;0;0;1;0;0;0;4;0;0;0;8;1;13;0;0;38;0;26;0;64;77;0;0;0;0;0;0;0;0;0;1;3;4;0;0;8;32;10;16;11;0;0;0;37;77;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;5;1;7;0;0;0;8;0;8;37;32;77;7;77;11
230;8;LAMBALLE;635;1807;4400;1600;2800;0;1;1;1881;1;0;0;1;0;0;1;1;0;0;400;50;400;50;50;50;2000;1400;4075;NA;7560;2000;160;17195;10000;6070;825;16895;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;10;0;11;0;0;8;0;5;0;13;24;0;0;0;0;0;0;0;0;0;0;5;1;0;0;6;0;10;4;4;0;0;0;18;24;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;2;0;4;0;0;0;6;0;6;18;0;24;4;24;6
231;10;LANDERNEAU;636;1836;993;356;637;0;1;NA;1881;1;0;0;0;1;1;0;0;0;1;400;120;400;60;120;60;2250;1700;7000;NA;4600;1625;1000;18175;10950;3800;2625;17375;0;0;0;0;0;0;1;0;1;0;0;0;0;1;6;0;0;0;10;2;18;0;0;0;0;17;0;17;35;0;0;0;0;0;0;0;0;0;2;4;4;0;0;10;5;5;5;6;3;1;0;20;35;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;1;4;0;0;0;10;0;10;20;5;35;4;35;9
232;4;LANNION;639;1808;2300;935;1365;0;1;1;1881;1;0;0;1;0;1;0;0;0;1;370;80;375;50;80;50;2200;4900;7440;NA;14000;5160;NA;33700;19100;12000;1600;32700;0;0;0;1;0;0;0;0;0;0;1;0;0;1;9;0;0;0;34;3;46;1;0;19;0;62;0;82;128;0;0;0;0;0;4;0;7;7;7;11;5;8;15;64;21;15;17;11;0;0;0;43;128;0;0;0;0;0;0;0;0;1;0;0;2;1;1;0;5;2;2;9;0;0;18;23;23;64;43;21;128;9;128;14
233;11;LESNEVEN;641;1835;22000;2800;19200;0;1;5;1881;1;0;1;0;0;1;0;1;0;0;340;80;NA;NA;NA;NA;3400;13800;2900;NA;87850;18250;6150;132350;49200;70500;10650;130350;0;1;0;0;0;0;0;0;0;0;0;0;0;1;6;0;0;0;257;83;346;0;0;0;0;48;0;48;394;0;0;0;10;0;26;0;37;27;52;50;60;44;38;344;50;0;0;0;0;0;0;0;394;0;0;0;0;0;0;0;0;2;1;1;3;19;2;2;14;0;5;NA;0;10;90;162;82;344;0;50;394;19;394;21
234;3;MORLAIX;673;1863;2228;1026;1202;0;1;3;1881;1;0;1;0;0;1;0;1;0;0;400;100;400;70;110;70;12950;9100;18785;NA;20100;14295;NA;75230;51950;16200;4200;72350;0;1;0;0;0;0;0;1;0;0;0;0;0;1;11;0;0;0;45;50;106;0;0;40;0;140;0;180;286;0;0;2;7;0;7;1;6;19;15;13;23;13;10;116;36;30;54;30;10;8;2;134;286;0;0;0;0;0;0;0;0;3;1;1;3;3;2;1;14;4;2;20;2;7;33;51;23;116;136;36;288;20;288;14
235;5;SAINT-NAZAIRE;717;1875;5200;1500;3700;0;1;1;1881;1;0;1;0;0;1;0;0;1;0;530;120;530;70;120;70;3400;2400;18905.700000000001;NA;14468;8634.5;179.59999999999999;47988;29172.5;11643.1;4347.3000000000002;45163;0;0;1;0;0;0;0;0;0;1;0;0;0;1;9;3;0;0;17;3;32;0;0;27;0;116;0;143;175;0;0;0;3;0;3;0;2;7;9;7;9;12;15;67;54;34;8;5;2;5;0;54;175;0;0;0;0;0;0;0;0;2;1;1;2;1;1;1;9;2;2;13;0;3;12;25;27;67;54;54;175;13;175;13
236;12;SAINT-POL-DE-LEON;719;1806;5711.2799999999997;1484.6400000000001;4226.6400000000003;0;1;NA;1881;1;0;0;1;0;1;0;0;1;0;300;100;NA;NA;NA;NA;1000;9950;3800;NA;50000;22400;3597;90747;30200;49500;7247;86947;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;165;57;222;0;0;14;0;31;0;45;267;0;0;0;6;3;20;2;23;32;39;36;44;41;10;256;11;0;0;0;0;0;0;0;267;0;0;0;0;0;0;0;0;2;1;1;3;3;2;1;13;0;2;15;0;9;77;119;51;256;0;11;267;15;267;18
237;8;SAINT-SERVAN;720;1806;10000;3000;7000;0;1;2;1881;1;0;1;0;0;1;0;1;0;0;450;70;450;50;70;50;12100;9600;18450;NA;40000;9400;NA;89550;45000;33000;11550;89550;0;1;0;0;0;0;0;0;1;0;0;0;0;1;18;0;0;0;70;15;103;0;0;80;0;69;0;149;252;0;0;9;0;1;5;6;7;11;13;14;20;14;15;115;69;27;20;15;4;2;0;68;252;0;0;0;0;0;0;0;0;3;1;0;3;3;2;0;12;3;3;18;9;1;29;47;29;115;68;69;252;18;252;14
238;4;SAUMUR(G);728;1803;11700;2300;9400;0;1;1;1881;1;0;0;1;0;1;0;0;1;0;500;100;500;100;50;50;4850;4350;28050;NA;7400;NA;NA;44650;33650;5500;1800;40950;0;0;1;0;0;0;0;0;0;1;0;0;0;1;3;0;0;0;72;18;93;2;0;0;0;71;0;73;166;0;0;3;2;0;4;0;5;2;7;4;5;6;7;45;36;13;18;33;21;0;0;85;166;0;0;0;0;0;0;0;0;2;1;0;2;1;1;2;9;3;3;15;3;2;11;16;13;45;85;36;166;15;166;11
239;4;VANNES;747;1803;13008;3760;9248;0;1;2;1881;1;0;1;0;0;1;0;0;1;0;440;60;440;60;60;60;10050;8200;17939;NA;30700;8257;1576;76722;46100;23450;5159;74709;0;1;0;0;0;0;0;0;0;1;0;0;0;0;20;7;0;0;26;15;68;1;0;17;0;87;0;105;173;0;0;18;6;0;2;2;6;11;12;12;10;17;6;102;23;19;14;11;4;0;0;48;173;0;0;0;1;0;0;0;0;2;1;1;3;3;2;2;14;2;1;17;18;6;21;34;23;102;48;23;173;17;173;10
240;0;TOULOUSE;0;NA;-0.01;-0.01;-0.01;4;11;NA;NA;13;2;5;7;3;15;0;5;6;4;404;81;403;68;96;73;105448.47;131733.32000000001;245975.97;NA;364224.25;138044.81;24928.209999999999;1010355;597763.41000000003;256720.97;91404.389999999999;945889;0;5;9;0;0;1;0;3;4;4;4;0;0;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
241;2;BAGNERES-DE-BIGOR;532;1882;2573;1317;1256;0;1;10;1882;0;1;0;1;0;1;0;0;1;0;380;100;380;100;100;100;12300;1500;11640;NA;14240;10860;NA;50540;31200;13500;3900;48600;0;1;0;0;0;0;0;0;0;1;0;0;0;1;10;1;0;0;37;2;50;4;0;3;0;73;0;80;130;0;0;0;3;0;7;0;12;6;9;8;9;10;9;73;9;20;16;5;7;0;0;48;130;0;0;0;0;0;0;0;2;2;1;1;2;2;1;1;10;2;1;13;0;3;25;26;19;73;48;9;130;13;130;10
242;1;CASTELSARRASIN;566;1803;3430;1298;2132;0;1;NA;1881;1;0;0;1;0;1;0;0;0;1;340;110;340;75;NA;NA;8450;8600;9690;NA;22555;10210;NA;59505;35457;18544;2485;56486;0;0;1;0;0;0;0;0;0;0;1;0;0;1;4;16;0;0;36;5;61;0;0;0;0;64;0;64;125;0;0;10;3;0;7;0;0;7;6;5;5;7;9;59;25;0;20;21;0;0;0;41;125;0;0;0;0;0;0;0;1;2;1;1;1;2;1;1;9;2;2;13;10;3;14;16;16;59;43;25;127;13;127;10
243;2;CASTRES;567;1840;9170;3200;5970;1;0;1;1881;1;0;1;0;0;1;0;1;0;0;550;NA;600;NA;140;150;5538.4700000000003;2612.5;27185;NA;74236.550000000003;14875.5;9128.8099999999995;133577;70934.949999999997;34160.110000000001;21762.619999999999;126858;0;1;0;0;0;0;0;0;1;0;0;0;0;1;11;7;5;0;85;18;126;0;0;56;0;124;0;180;306;0;0;32;11;1;10;2;8;16;26;13;21;22;21;183;46;33;22;8;6;8;0;77;306;0;0;0;0;0;0;0;0;4;1;1;3;3;2;4;18;3;2;23;32;12;36;60;43;183;77;46;306;23;306;13
244;2;CONDOM;592;1808;4486;2600;1886;0;1;NA;1881;1;0;0;1;0;1;0;0;1;0;470;50;420;50;155;80;5300;6800;13029.139999999999;NA;13000;7452.3599999999997;99;45681;19500;11300;2780;33580;0;0;1;0;0;0;0;0;1;0;0;0;0;0;4;0;0;0;22;6;32;0;0;18;0;41;0;59;91;0;0;0;1;0;3;3;5;5;5;8;9;7;6;52;1;10;13;8;4;3;0;38;91;0;0;0;0;0;0;0;0;2;1;0;2;2;2;1;10;1;0;11;0;1;16;22;13;52;38;0;90;11;90;8
245;2;FIGEAC;618;1803;6498;1558;4940;1;0;1;1881;1;0;0;1;0;1;0;0;1;0;400;115;300;75;115;75;5100;15900;15625;NA;18230;14730;1495;71080;52600;11500;6980;71080;0;1;0;0;0;0;0;0;0;1;0;0;0;1;7;0;0;0;33;4;44;0;0;9;8;95;0;112;156;0;0;15;4;2;5;2;6;11;7;13;10;8;10;93;18;10;19;8;8;0;0;45;156;0;0;0;0;0;0;0;0;2;1;1;3;3;2;1;13;4;1;18;15;6;24;30;18;93;45;18;156;18;156;9
246;3;GAILLAC;623;1808;10330.799999999999;2846.6999999999998;7484.1000000000004;0;1;2;1881;1;0;1;0;0;1;0;1;0;0;388;95;388;80;95;80;7650;8420.8199999999997;12935.360000000001;NA;42453.75;13871.5;NA;85331;38470.82;34050;12406.860000000001;84928;0;0;1;0;0;0;0;0;1;0;0;0;0;1;9;5;1;0;96;4;115;0;0;0;0;129;0;129;244;0;0;6;2;1;4;3;3;8;14;9;7;10;12;79;57;55;22;21;5;5;0;108;244;0;0;0;0;0;0;0;0;2;1;1;2;1;1;2;10;3;2;15;6;3;18;30;22;79;108;57;244;15;244;16
247;3;LECTOURE;640;1866;1696;1223;473;0;1;1;1882;1;0;1;0;0;1;0;1;0;0;400;60;400;60;100;100;6300;6100;9453;NA;9100;4243;1410;36606;25000;6000;3606;34606;0;0;0;0;0;1;0;0;0;1;0;0;0;1;3;0;0;0;17;0;20;0;0;14;0;39;0;53;73;0;0;14;0;0;0;0;0;3;4;4;5;5;0;35;14;9;11;3;1;0;0;24;73;0;0;0;0;0;0;0;0;2;0;1;1;1;1;1;7;1;1;9;14;0;3;13;5;35;24;14;73;9;73;8
248;3;MILLAU;667;1802;4048;1061;2987;0;1;1;1880;1;0;0;1;0;1;0;0;1;0;400;70;400;65;60;60;6400;10200;23970;NA;21800;13830;525;76725;51300;17500;4600;73400;0;0;1;0;0;0;0;0;1;0;0;0;0;1;8;0;0;0;41;1;50;1;0;40;0;114;0;155;205;0;0;12;4;1;5;3;7;9;6;13;10;9;9;88;45;31;15;10;16;0;0;72;205;0;0;0;0;0;0;0;0;3;1;1;2;2;2;2;13;4;2;19;12;5;24;29;18;88;72;45;205;19;205;11
249;2;MOISSAC;669;1807;2836.6599999999999;1818.1199999999999;1018.54;0;1;2;1881;1;0;0;1;0;1;0;0;0;1;420;20;430;20;90;85;16200;9450;16250;NA;18800;3330;NA;64030;29300;16300;6480;52080;0;0;1;0;0;0;0;0;0;0;1;0;0;1;5;12;0;0;20;3;40;0;0;0;0;44;0;44;84;0;0;14;4;1;5;0;0;6;0;4;2;4;6;46;14;7;8;9;0;0;0;24;84;0;0;0;0;0;0;0;0;2;0;1;2;1;1;1;8;3;1;12;14;5;11;6;10;46;24;14;84;12;84;7
250;3;PAMIERS;682;1803;6635;2594;4041;1;0;1;1881;0;1;0;0;1;1;0;0;1;0;537;NA;525;NA;70;70;4800;12000;31865.84;NA;29441.950000000001;5600.1999999999998;1570.9000000000001;85279;62617.610000000001;15365.360000000001;5519.0600000000004;83502;0;1;0;0;0;0;0;1;0;0;0;0;0;1;9;2;0;0;40;2;53;0;0;24;0;77;0;101;154;0;0;9;3;1;7;5;5;9;10;9;13;12;15;98;15;15;13;9;3;0;1;41;154;0;0;0;0;0;0;0;0;2;1;1;3;3;2;2;14;5;1;20;9;4;26;32;27;98;41;15;154;20;154;8
251;8;REVEL;698;1845;2402;1364;1038;0;1;NA;1881;1;0;0;0;1;1;0;0;0;1;350;125;350;100;NA;NA;3800;7000;10975;NA;15397;5775;1164;44111;27550;12485;2364;42399;0;0;1;0;0;0;0;1;0;0;0;0;0;1;4;7;0;0;36;0;47;0;0;0;0;32;0;32;79;0;0;5;2;0;1;7;1;4;4;4;11;5;5;49;10;4;5;9;0;1;1;20;79;0;0;0;0;0;0;0;0;2;1;0;2;1;1;1;8;1;1;10;5;2;13;19;10;49;20;10;79;10;79;8
252;1;SAINT-GAUDENS;710;1806;6895;1644;5251;1;0;1;1881;1;0;1;0;0;1;0;1;0;0;350;113;350;113;50;50;5500;11200;9202.75;NA;32800;12593.75;7480;78777;45500;20776.5;12500;78777;0;0;1;0;0;0;0;0;0;0;1;0;0;1;5;11;0;0;61;3;80;0;0;17;0;64;0;81;161;0;0;9;3;0;8;0;10;7;9;12;10;4;6;78;18;20;21;24;0;0;0;65;161;0;0;0;0;0;0;0;0;2;1;1;2;1;1;1;9;3;2;14;9;3;25;31;10;78;65;18;161;14;161;12
253;2;SAINT-GIRONS;711;1804;1900;500;1400;0;1;12;1880;1;0;0;0;1;1;0;0;0;1;380;70;385;40;90;60;6100;10050;15900;NA;14580;4350;1260;52240;35600;11850;1790;49240;0;0;1;0;0;0;0;0;0;0;1;0;0;1;5;1;0;0;16;2;24;0;0;0;0;113;0;113;137;0;0;4;4;2;4;3;5;7;4;7;6;5;7;58;36;19;13;11;0;0;0;43;137;0;0;0;0;0;0;0;0;2;1;1;2;1;1;1;9;2;2;13;4;6;19;17;12;58;43;36;137;13;137;10
254;9;VIC-DE-BIGORRE(G);751;1807;6673.6599999999999;2053;4620.6599999999999;0;1;2;1881;1;0;0;1;0;1;0;0;1;0;330;70;330;70;NA;NA;7700;12300;18400;NA;29940;12320;NA;80660;36810;26720;1590;65120;0;1;0;0;0;0;0;1;0;0;0;0;0;0;8;2;0;0;72;9;91;0;0;0;0;97;0;97;188;0;0;14;1;0;6;2;9;8;8;12;14;16;15;105;0;27;23;14;8;6;5;83;188;0;0;0;0;0;0;0;0;4;1;1;3;3;2;2;16;7;0;23;14;1;25;34;31;105;83;0;188;23;188;8
255;5;VILLEFR-DE-ROUERG;755;1803;2600;1250;1350;0;1;1;1881;1;0;1;0;0;1;0;1;0;0;370;50;360;40;80;60;4310;9600;19854.880000000001;NA;7650;4003.5;795.5;46214;35923.029999999999;6670;2640.8499999999999;45234;0;0;0;1;0;0;0;0;0;1;0;0;0;1;2;0;0;0;17;3;22;0;0;0;0;70;0;70;92;0;0;2;1;2;2;2;3;5;3;4;4;6;11;45;11;19;9;6;2;0;0;36;92;0;0;0;0;0;0;0;0;3;0;1;2;3;1;1;11;2;1;14;2;3;12;11;17;45;36;11;92;14;92;8
